HB10102116,TPDB-ROUTER-3316,220.128.33.20,TPDB-ROUTER-4402,220.128.0.38,1000,1000,100
HB10101796,TPDB-ROUTER-3315,220.128.33.19,TPDB-ROUTER-3316,220.128.33.20,10000,100,100
HB10102668,TPDT-ROUTER-3022,220.128.0.94,TPDB-ROUTER-3316,220.128.33.20,100000,100,100
HB10102666,TPDB-ROUTER-3021,220.128.0.93,TPDB-ROUTER-3316,220.128.33.20,100000,100,100
HB21100087,TLHN-ROUTER-3301,220.128.33.165,TLHN-ROUTER-3302,220.128.33.166,1000,1000,1000
HB21100134,TLHN-ROUTER-3301,220.128.33.165,TLHN-ROUTER-3302,220.128.33.166,10000,10,10
42E-92310,TCHN-ROUTER-3012,220.128.0.140,TLHN-ROUTER-3302,220.128.33.166,10000,160,160
42E-92362B,TCHN-ROUTER-3012,220.128.0.140,TLHN-ROUTER-3302,220.128.33.166,10000,160,160
47E-90578,CHCH-ROUTER-3012,220.128.0.180,TLHN-ROUTER-3302,220.128.33.166,10000,160,160
47E-90621,CHCH-ROUTER-3012,220.128.0.180,TLHN-ROUTER-3302,220.128.33.166,10000,160,160
47E-90430,CHCH-ROUTER-3012,220.128.0.180,TLHN-ROUTER-3302,220.128.33.166,10000,160,160
42E-92384,TCHN-ROUTER-3012,220.128.0.140,TLHN-ROUTER-3302,220.128.33.166,10000,160,160
HB10102691,TPDT-ROUTER-3022,220.128.0.94,TPDT-ROUTER-4101,220.128.0.5,100000,90,90
HB10102689,TPDT-ROUTER-3022,220.128.0.94,TPDT-ROUTER-4101,220.128.0.5,100000,90,90
HB10102688,TPDB-ROUTER-3021,220.128.0.93,TPDT-ROUTER-4101,220.128.0.5,100000,90,90
HB10102686,TPDB-ROUTER-3021,220.128.0.93,TPDT-ROUTER-4101,220.128.0.5,100000,90,90
HB10101804,TPDT-ROUTER-3011,220.128.0.91,TPDB-ROUTER-3318,220.128.33.22,10000,100,100
HB10102118,TPDT-ROUTER-3011,220.128.0.91,TPDB-ROUTER-3318,220.128.33.22,10000,100,100
HB10101805,TPDT-ROUTER-3012,220.128.0.92,TPDB-ROUTER-3318,220.128.33.22,10000,100,100
HB10101803,TPDB-ROUTER-3317,220.128.33.21,TPDB-ROUTER-3318,220.128.33.22,10000,100,100
HB10102120,TPDT-ROUTER-3012,220.128.0.92,TPDB-ROUTER-3318,220.128.33.22,10000,100,100
72E-96425,SKC1-ROUTER-3011,220.128.0.199,TNCD-ROUTER-3311,220.128.33.219,10000,160,160
6D-91121,TNE1-ROUTER-3011,220.128.0.231,TNCD-ROUTER-3311,220.128.33.219,10000,160,160
72E-96314,SKC1-ROUTER-3011,220.128.0.199,TNCD-ROUTER-3311,220.128.33.219,10000,160,160
6D-91115,TNE1-ROUTER-3011,220.128.0.231,TNCD-ROUTER-3311,220.128.33.219,10000,160,160
6D-91110,TNE1-ROUTER-3011,220.128.0.231,TNCD-ROUTER-3311,220.128.33.219,10000,160,160
72E-95747,SKC1-ROUTER-3011,220.128.0.199,TNCD-ROUTER-3311,220.128.33.219,10000,160,160
6D-90902,TNE1-ROUTER-3011,220.128.0.231,TNCD-ROUTER-3311,220.128.33.219,10000,160,160
72E-96158,SKC1-ROUTER-3011,220.128.0.199,TNCD-ROUTER-3311,220.128.33.219,10000,160,160
6D-91103,TNE1-ROUTER-3011,220.128.0.231,TNCD-ROUTER-3311,220.128.33.219,10000,160,160
HB10200517,TYFO-ROUTER-3015,220.128.0.45,TYFO-ROUTER-3302,220.128.0.42,100000,100,100
HB10200191,TYFO-ROUTER-3301,220.128.0.41,TYFO-ROUTER-3302,220.128.0.42,10000,200,200
HB10200518,TYFO-ROUTER-3016,220.128.0.46,TYFO-ROUTER-3302,220.128.0.42,100000,100,100
HB10600134,HLCA-ROUTER-3301,220.128.33.129,HLCA-ROUTER-3302,220.128.33.130,10000,100,100
223E-93394,TPDT-ROUTER-3012,220.128.0.92,HLCA-ROUTER-3302,220.128.33.130,10000,160,160
227E-92051,TPE4-ROUTER-3202,220.128.0.70,HLCA-ROUTER-3302,220.128.33.130,10000,100,100
223E-93663,TPDT-ROUTER-3012,220.128.0.92,HLCA-ROUTER-3302,220.128.33.130,10000,160,160
HB30100530,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3315,220.128.33.203,10000,1000,1000
HB30100289,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3315,220.128.33.203,10000,1000,1000
HB30100655,SKC1-ROUTER-3021,220.128.0.211,SKC1-ROUTER-3315,220.128.33.203,100000,100,100
HB30100437,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3315,220.128.33.203,10000,1000,1000
HB30100628,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3315,220.128.33.203,10000,1000,1000
HB30100440,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3315,220.128.33.203,10000,1000,1000
HB30100534,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3315,220.128.33.203,10000,1000,1000
HB30100277,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3315,220.128.33.203,10000,1000,1000
HB30100532,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3315,220.128.33.203,10000,1000,1000
HB30100625,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3315,220.128.33.203,10000,1000,1000
HB30100531,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3315,220.128.33.203,10000,1000,1000
HB30100573,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3315,220.128.33.203,10000,1000,1000
HB30100654,SKC1-ROUTER-3022,220.128.0.212,SKC1-ROUTER-3315,220.128.33.203,100000,100,100
HB30100575,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3315,220.128.33.203,10000,1000,1000
42E-92366,TCHN-ROUTER-3011,220.128.0.139,NTNK-ROUTER-3301,220.128.33.173,10000,160,160
47E-90533,CHCH-ROUTER-3011,220.128.0.179,NTNK-ROUTER-3301,220.128.33.173,10000,160,160
47E-90572,CHCH-ROUTER-3011,220.128.0.179,NTNK-ROUTER-3301,220.128.33.173,10000,160,160
47E-90620,CHCH-ROUTER-3011,220.128.0.179,NTNK-ROUTER-3301,220.128.33.173,10000,160,160
42E-92309,TCHN-ROUTER-3011,220.128.0.139,NTNK-ROUTER-3301,220.128.33.173,10000,160,160
72E-95695,SKC1-ROUTER-3022,220.128.0.212,HYMD-ROUTER-3302,220.128.0.222,10000,150,150
HB31300026,HYMD-ROUTER-3301,220.128.0.221,HYMD-ROUTER-3302,220.128.0.222,10000,10,10
6D-91101,TNE1-ROUTER-3012,220.128.0.232,HYMD-ROUTER-3302,220.128.0.222,10000,160,160
33E-90642B,TYFO-ROUTER-3016,220.128.0.46,MLML-ROUTER-3302,220.128.33.150,10000,110,100
223E-93469,TPDT-ROUTER-3012,220.128.0.92,MLML-ROUTER-3302,220.128.33.150,10000,160,160
33E-91024,TYFO-ROUTER-3016,220.128.0.46,MLML-ROUTER-3302,220.128.33.150,10000,110,100
223E-93309,TPDT-ROUTER-3012,220.128.0.92,MLML-ROUTER-3302,220.128.33.150,10000,160,160
HB21200135,MLML-ROUTER-3301,220.128.33.149,MLML-ROUTER-3302,220.128.33.150,1000,1000,1000
33E-90750,TYFO-ROUTER-3016,220.128.0.46,MLML-ROUTER-3302,220.128.33.150,10000,110,100
72D-97750,SKC1-ROUTER-3011,220.128.0.199,NKN1-ROUTER-3311,220.128.33.211,10000,160,160
72D-97543,SKC1-ROUTER-3011,220.128.0.199,NKN1-ROUTER-3311,220.128.33.211,10000,160,160
6E-90391,TNE1-ROUTER-3011,220.128.0.231,NKN1-ROUTER-3311,220.128.33.211,10000,160,160
6E-90388,TNE1-ROUTER-3011,220.128.0.231,NKN1-ROUTER-3311,220.128.33.211,10000,160,160
6E-90455,TNE1-ROUTER-3011,220.128.0.231,NKN1-ROUTER-3311,220.128.33.211,10000,160,160
72D-97746,SKC1-ROUTER-3011,220.128.0.199,NKN1-ROUTER-3311,220.128.33.211,10000,160,160
6E-90444,TNE1-ROUTER-3011,220.128.0.231,NKN1-ROUTER-3311,220.128.33.211,10000,160,160
72D-90530,SKC1-ROUTER-3011,220.128.0.199,NKN1-ROUTER-3311,220.128.33.211,10000,160,160
72D-97744,SKC1-ROUTER-3011,220.128.0.199,NKN1-ROUTER-3311,220.128.33.211,10000,160,160
72D-97711,SKC1-ROUTER-3011,220.128.0.199,NKN1-ROUTER-3311,220.128.33.211,10000,160,160
72D-97620,SKC1-ROUTER-3011,220.128.0.199,NKN1-ROUTER-3311,220.128.33.211,10000,160,160
72D-97618,SKC1-ROUTER-3011,220.128.0.199,NKN1-ROUTER-3311,220.128.33.211,10000,160,160
223E-93662,TPDT-ROUTER-3011,220.128.0.91,HLCA-ROUTER-3301,220.128.33.129,10000,160,160
227E-92029,TPE4-ROUTER-3201,220.128.0.69,HLCA-ROUTER-3301,220.128.33.129,10000,100,100
223E-93448,TPDT-ROUTER-3011,220.128.0.91,HLCA-ROUTER-3301,220.128.33.129,10000,160,160
223E-93529,TPDT-ROUTER-3011,220.128.0.91,HLCA-ROUTER-3301,220.128.33.129,10000,160,160
HB10101479,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-3308,220.128.33.12,10000,100,100
HB10101655,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-3308,220.128.33.12,10000,100,100
HB10101552,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-3308,220.128.33.12,10000,100,100
HB10101657,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-3308,220.128.33.12,10000,100,100
HB10102202,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-3308,220.128.33.12,10000,100,100
HB10101554,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-3308,220.128.33.12,10000,100,100
HB10101555,TPDT-ROUTER-3307,220.128.33.11,TPDT-ROUTER-3308,220.128.33.12,10000,100,100
HB10102200,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-3308,220.128.33.12,10000,100,100
HB10101481,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-3308,220.128.33.12,10000,100,100
HB31200132,TNE1-ROUTER-3012,220.128.0.232,TNE1-ROUTER-3301,220.128.33.225,80000,100,100
HB31200124,TNE1-ROUTER-3011,220.128.0.231,TNE1-ROUTER-3301,220.128.33.225,100000,100,100
72E-96533,SKC1-ROUTER-3022,220.128.0.212,PTHS-ROUTER-3312,220.128.33.240,10000,150,150
72E-95800,SKC1-ROUTER-3022,220.128.0.212,PTHS-ROUTER-3312,220.128.33.240,10000,150,150
72E-96213,SKC1-ROUTER-3022,220.128.0.212,PTHS-ROUTER-3312,220.128.33.240,10000,150,150
6E-90466,TNE1-ROUTER-3012,220.128.0.232,PTHS-ROUTER-3312,220.128.33.240,10000,160,160
HB30400056,PTHS-ROUTER-3311,220.128.33.239,PTHS-ROUTER-3312,220.128.33.240,10000,1000,1000
6E-90423B,TNE1-ROUTER-3012,220.128.0.232,PTHS-ROUTER-3312,220.128.33.240,10000,160,160
HB30100374,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3311,220.128.33.201,10000,100,100
HB30100515,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3311,220.128.33.201,10000,100,100
HB30100658,SKC1-ROUTER-3022,220.128.0.212,SKC1-ROUTER-3311,220.128.33.201,100000,90,90
HB30100525,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3311,220.128.33.201,10000,100,100
HB30100523,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3311,220.128.33.201,10000,100,100
HB30100581,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3311,220.128.33.201,10000,100,100
HB30100578,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3311,220.128.33.201,10000,100,100
HB30100550,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3311,220.128.33.201,10000,100,100
HB30103350,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3311,220.128.33.201,10000,100,100
HB30100524,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3311,220.128.33.201,10000,100,100
HB30100442,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3311,220.128.33.201,10000,100,100
HB30100651,SKC1-ROUTER-3021,220.128.0.211,SKC1-ROUTER-3311,220.128.33.201,100000,90,90
HB10101719,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-3301,220.128.33.15,10000,110,110
HB10102566,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-3301,220.128.33.15,10000,110,110
HB10102567,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-3301,220.128.33.15,10000,110,110
HB10102577,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-3301,220.128.33.15,10000,110,110
HB10100848,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-3301,220.128.33.15,10000,110,110
HB10102447,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-3301,220.128.33.15,10000,110,110
HB10100904,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-3301,220.128.33.15,10000,110,110
HB10101720,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-3301,220.128.33.15,10000,110,110
HB10102448,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-3301,220.128.33.15,10000,110,110
HB10100795,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-3301,220.128.33.15,10000,110,110
HB10102571,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-3301,220.128.33.15,10000,110,110
HB10100849,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-3301,220.128.33.15,10000,110,110
6E-90399,TNE1-ROUTER-3011,220.128.0.231,PTHS-ROUTER-3311,220.128.33.239,10000,160,160
72E-96394,SKC1-ROUTER-3021,220.128.0.211,PTHS-ROUTER-3311,220.128.33.239,10000,150,150
6E-90423,TNE1-ROUTER-3011,220.128.0.231,PTHS-ROUTER-3311,220.128.33.239,10000,160,160
72E-96346,SKC1-ROUTER-3021,220.128.0.211,PTHS-ROUTER-3311,220.128.33.239,10000,150,150
72E-95801,SKC1-ROUTER-3021,220.128.0.211,PTHS-ROUTER-3311,220.128.33.239,10000,150,150
HB10102128,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10101625,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10100858,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10101614,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10102129,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10100835,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10101699,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10101119,TPDT-ROUTER-3011,220.128.0.91,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10101700,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10102130,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10100873,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10102131,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10101124,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10100837,TPDT-ROUTER-3012,220.128.0.92,TPDT-ROUTER-4103,220.128.0.13,10000,100,100
HB10102093,TPDT-ROUTER-3012,220.128.0.92,TPDB-ROUTER-4207,220.128.0.16,10000,100,100
HB10100864,TPDT-ROUTER-3012,220.128.0.92,TPDB-ROUTER-4207,220.128.0.16,10000,100,100
HB10102092,TPDT-ROUTER-3011,220.128.0.91,TPDB-ROUTER-4207,220.128.0.16,10000,100,100
HB10100863,TPDT-ROUTER-3011,220.128.0.91,TPDB-ROUTER-4207,220.128.0.16,10000,100,100
HB30100494,SKC1-ROUTER-3021,220.128.0.211,SKC1-ROUTER-4101,220.128.0.241,100000,90,100
HB30100495,SKC1-ROUTER-3022,220.128.0.212,SKC1-ROUTER-4101,220.128.0.241,100000,90,100
HB10400257,TPE4-ROUTER-3301,220.128.33.69,TPE4-ROUTER-3302,220.128.33.70,1000,100,100
HB10400480,TPE4-ROUTER-3201,220.128.0.69,TPE4-ROUTER-3302,220.128.33.70,100000,100,100
HB10400482,TPE4-ROUTER-3202,220.128.0.70,TPE4-ROUTER-3302,220.128.33.70,100000,100,100
HB10400230,TPE4-ROUTER-3301,220.128.33.69,TPE4-ROUTER-3302,220.128.33.70,1000,100,100
6E-90389,TNE1-ROUTER-3012,220.128.0.232,NKN1-ROUTER-3312,220.128.33.212,10000,160,160
72D-97542,SKC1-ROUTER-3012,220.128.0.200,NKN1-ROUTER-3312,220.128.33.212,10000,160,160
72D-90531,SKC1-ROUTER-3012,220.128.0.200,NKN1-ROUTER-3312,220.128.33.212,10000,160,160
72D-97747,SKC1-ROUTER-3012,220.128.0.200,NKN1-ROUTER-3312,220.128.33.212,10000,160,160
72D-97745,SKC1-ROUTER-3012,220.128.0.200,NKN1-ROUTER-3312,220.128.33.212,10000,160,160
6E-90456,TNE1-ROUTER-3012,220.128.0.232,NKN1-ROUTER-3312,220.128.33.212,10000,160,160
72D-97751,SKC1-ROUTER-3012,220.128.0.200,NKN1-ROUTER-3312,220.128.33.212,10000,160,160
72D-97712,SKC1-ROUTER-3012,220.128.0.200,NKN1-ROUTER-3312,220.128.33.212,10000,160,160
6E-90445,TNE1-ROUTER-3012,220.128.0.232,NKN1-ROUTER-3312,220.128.33.212,10000,160,160
6E-90390,TNE1-ROUTER-3012,220.128.0.232,NKN1-ROUTER-3312,220.128.33.212,10000,160,160
72D-97674,SKC1-ROUTER-3012,220.128.0.200,NKN1-ROUTER-3312,220.128.33.212,10000,160,160
72D-97619,SKC1-ROUTER-3012,220.128.0.200,NKN1-ROUTER-3312,220.128.33.212,10000,160,160
HB20100482,TCHN-ROUTER-3012,220.128.0.140,TCHN-ROUTER-3302,220.128.33.142,100000,100,100
HB20100528,TCHN-ROUTER-3301,220.128.33.141,TCHN-ROUTER-3302,220.128.33.142,10000,100,100
HB20100480,TCHN-ROUTER-3011,220.128.0.139,TCHN-ROUTER-3302,220.128.33.142,100000,100,100
HB20100085,TCHN-ROUTER-3301,220.128.33.141,TCHN-ROUTER-3302,220.128.33.142,10000,100,100
HB30100439,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3316,220.128.33.204,10000,1000,1000
HB30100536,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3316,220.128.33.204,10000,1000,1000
HB30100533,SKC1-ROUTER-3315,220.128.33.203,SKC1-ROUTER-3316,220.128.33.204,10000,100,100
HB30100535,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3316,220.128.33.204,10000,1000,1000
HB30100627,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3316,220.128.33.204,10000,1000,1000
HB30100626,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3316,220.128.33.204,10000,1000,1000
HB30100288,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3316,220.128.33.204,10000,1000,1000
HB30100278,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3316,220.128.33.204,10000,1000,1000
HB30100656,SKC1-ROUTER-3022,220.128.0.212,SKC1-ROUTER-3316,220.128.33.204,100000,100,100
HB30100537,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3316,220.128.33.204,10000,1000,1000
HB30100574,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3316,220.128.33.204,10000,1000,1000
HB30100438,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3316,220.128.33.204,10000,1000,1000
HB30100576,SKC1-ROUTER-3012,220.128.0.200,SKC1-ROUTER-3316,220.128.33.204,10000,1000,1000
HB30100653,SKC1-ROUTER-3021,220.128.0.211,SKC1-ROUTER-3316,220.128.33.204,100000,100,100
HB30100538,SKC1-ROUTER-3011,220.128.0.199,SKC1-ROUTER-3316,220.128.33.204,10000,1000,1000
47E-90486,CHCH-ROUTER-3011,220.128.0.179,TCKK-ROUTER-3301,220.128.33.151,10000,160,160
47E-90422,CHCH-ROUTER-3012,220.128.0.180,TCKK-ROUTER-3301,220.128.33.151,10000,160,160
42D-92705,TCHN-ROUTER-3011,220.128.0.139,TCKK-ROUTER-3301,220.128.33.151,10000,160,160
295D-96523,PCPD-ROUTER-3211,220.128.0.63,SIPR-ROUTER-3301,220.128.33.33,10000,270,270
33E-90608,TYFO-ROUTER-3015,220.128.0.45,SIPR-ROUTER-3301,220.128.33.33,10000,110,110
223D-97058,TPDT-ROUTER-3011,220.128.0.91,SIPR-ROUTER-3301,220.128.33.33,10000,160,160
223D-91406,TPDT-ROUTER-3011,220.128.0.91,SIPR-ROUTER-3301,220.128.33.33,10000,160,160
295D-96524,PCPD-ROUTER-3211,220.128.0.63,SIPR-ROUTER-3301,220.128.33.33,10000,270,270
33E-90733,TYFO-ROUTER-3015,220.128.0.45,SIPR-ROUTER-3301,220.128.33.33,10000,110,110
47E-90544,CHCH-ROUTER-3011,220.128.0.179,CSLL-ROUTER-3301,220.128.33.159,10000,160,160
42D-92623,TCHN-ROUTER-3011,220.128.0.139,CSLL-ROUTER-3301,220.128.33.159,10000,160,160
47E-90400,CHCH-ROUTER-3011,220.128.0.179,CSLL-ROUTER-3301,220.128.33.159,10000,160,160
42D-92713,TCHN-ROUTER-3011,220.128.0.139,CSLL-ROUTER-3301,220.128.33.159,10000,160,160
42D-92758,TCHN-ROUTER-3011,220.128.0.139,CSLL-ROUTER-3301,220.128.33.159,10000,160,160
33E-90642,TYFO-ROUTER-3015,220.128.0.45,MLML-ROUTER-3301,220.128.33.149,10000,110,100
223E-93563,TPDT-ROUTER-3011,220.128.0.91,MLML-ROUTER-3301,220.128.33.149,10000,160,160
33E-90928,TYFO-ROUTER-3015,220.128.0.45,MLML-ROUTER-3301,220.128.33.149,10000,110,100
33E-90474,TYFO-ROUTER-3015,220.128.0.45,MLML-ROUTER-3301,220.128.33.149,10000,110,100
223E-93308,TPDT-ROUTER-3011,220.128.0.91,MLML-ROUTER-3301,220.128.33.149,10000,160,160
HB10800317,SCZS-ROUTER-3202,220.128.0.48,SCZS-ROUTER-3311,220.128.33.83,100000,100,100
HB10800315,SCZS-ROUTER-3201,220.128.0.47,SCZS-ROUTER-3311,220.128.33.83,100000,100,100
HB10300285,SNUH-ROUTER-3202,220.128.0.30,SNUH-ROUTER-3301,220.128.33.29,10000,100,100
295D-96315,PCPD-ROUTER-3211,220.128.0.63,SNUH-ROUTER-3301,220.128.33.29,10000,300,300
HB10300239,SNUH-ROUTER-3202,220.128.0.30,SNUH-ROUTER-3301,220.128.33.29,10000,100,100
HB10300143,SNUH-ROUTER-3202,220.128.0.30,SNUH-ROUTER-3301,220.128.33.29,10000,100,100
HB10300269,SNUH-ROUTER-3201,220.128.0.29,SNUH-ROUTER-3301,220.128.33.29,10000,100,100
HB10300131,SNUH-ROUTER-3201,220.128.0.29,SNUH-ROUTER-3301,220.128.33.29,10000,100,100
295D-96316,PCPD-ROUTER-3211,220.128.0.63,SNUH-ROUTER-3301,220.128.33.29,10000,300,300
HB10300187,SNUH-ROUTER-3202,220.128.0.30,SNUH-ROUTER-3301,220.128.33.29,10000,100,100
